date,rainfall_mm,temp_max_c,temp_min_c,wind_max_kmh,temp_mean_c,month,season,_source
2018-01-01,3.8,23.5,20.5,24.0,22.0,1,monsoon,api
2018-01-02,3.8,23.6,21.0,18.1,22.3,1,monsoon,api
2018-01-03,3.5,24.0,22.0,15.9,23.0,1,monsoon,api
2018-01-04,3.4,24.5,22.5,15.3,23.5,1,monsoon,api
2018-01-05,1.3,24.8,22.2,12.6,23.5,1,monsoon,api
2018-01-06,0.0,25.5,21.6,14.4,23.55,1,monsoon,api
2018-01-07,0.0,26.1,21.8,19.8,23.950000000000003,1,monsoon,api
2018-01-08,0.0,27.4,22.4,15.5,24.9,1,monsoon,api
2018-01-09,2.0,24.0,19.5,36.5,21.75,1,monsoon,api
2018-01-10,0.9,21.5,18.5,23.8,20.0,1,monsoon,api
2018-01-11,0.4,20.5,17.8,19.8,19.15,1,monsoon,api
2018-01-12,12.3,20.2,18.8,23.3,19.5,1,monsoon,api
2018-01-13,5.9,21.7,19.5,24.4,20.6,1,monsoon,api
2018-01-14,4.5,22.1,20.6,19.5,21.35,1,monsoon,api
2018-01-15,3.8,23.4,19.6,17.1,21.5,1,monsoon,api
2018-01-16,1.7,23.5,20.4,16.3,21.95,1,monsoon,api
2018-01-17,0.0,23.1,19.2,10.4,21.15,1,monsoon,api
2018-01-18,0.0,23.1,17.6,8.9,20.35,1,monsoon,api
2018-01-19,0.7,22.9,19.0,18.8,20.95,1,monsoon,api
2018-01-20,2.8,23.2,21.1,12.1,22.15,1,monsoon,api
2018-01-21,0.7,24.4,21.2,11.4,22.799999999999997,1,monsoon,api
2018-01-22,4.1,23.8,20.9,13.8,22.35,1,monsoon,api
2018-01-23,3.1,24.1,21.5,16.9,22.8,1,monsoon,api
2018-01-24,2.5,24.5,21.8,13.6,23.15,1,monsoon,api
2018-01-25,2.1,24.5,21.3,16.6,22.9,1,monsoon,api
2018-01-26,1.8,24.5,21.8,14.5,23.15,1,monsoon,api
2018-01-27,12.4,24.3,22.6,20.5,23.450000000000003,1,monsoon,api
2018-01-28,0.3,25.2,22.6,18.0,23.9,1,monsoon,api
2018-01-29,15.7,23.8,20.0,34.0,21.9,1,monsoon,api
2018-01-30,0.0,22.5,19.6,16.5,21.05,1,monsoon,api
2018-01-31,4.8,20.2,18.5,30.3,19.35,1,monsoon,api
2018-02-01,0.5,19.8,16.5,28.6,18.15,2,dry,api
2018-02-02,2.1,20.9,18.5,29.2,19.7,2,dry,api
2018-02-03,0.7,19.6,17.6,29.7,18.6,2,dry,api
2018-02-04,0.0,19.8,17.0,18.8,18.4,2,dry,api
2018-02-05,7.6,18.9,16.9,30.3,17.9,2,dry,api
2018-02-06,0.0,18.5,15.4,27.4,16.95,2,dry,api
2018-02-07,0.0,20.0,15.4,22.8,17.7,2,dry,api
2018-02-08,0.0,20.8,16.6,23.7,18.700000000000003,2,dry,api
2018-02-09,0.0,22.7,16.5,17.9,19.6,2,dry,api
2018-02-10,0.0,24.0,16.8,16.7,20.4,2,dry,api
2018-02-11,1.5,22.4,18.8,21.5,20.6,2,dry,api
2018-02-12,2.8,22.0,20.0,23.7,21.0,2,dry,api
2018-02-13,2.4,22.0,19.1,21.9,20.55,2,dry,api
2018-02-14,0.0,23.0,14.8,18.5,18.9,2,dry,api
2018-02-15,0.0,23.5,16.5,14.9,20.0,2,dry,api
2018-02-16,0.0,24.1,17.0,14.8,20.55,2,dry,api
2018-02-17,0.0,24.1,19.8,16.9,21.950000000000003,2,dry,api
2018-02-18,0.2,24.4,21.7,18.0,23.049999999999997,2,dry,api
2018-02-19,0.2,24.8,21.9,17.7,23.35,2,dry,api
2018-02-20,0.0,25.2,22.0,19.1,23.6,2,dry,api
2018-02-21,0.6,25.5,21.1,18.5,23.3,2,dry,api
2018-02-22,1.1,24.8,22.6,15.9,23.700000000000003,2,dry,api
2018-02-23,2.5,24.4,20.2,15.2,22.299999999999997,2,dry,api
2018-02-24,0.0,24.0,19.5,14.5,21.75,2,dry,api
2018-02-25,0.0,24.5,21.4,15.2,22.95,2,dry,api
2018-02-26,2.6,24.2,20.7,14.4,22.45,2,dry,api
2018-02-27,2.6,25.0,21.5,17.3,23.25,2,dry,api
2018-02-28,0.0,25.6,20.8,17.1,23.200000000000003,2,dry,api
2018-03-01,0.5,25.7,22.9,19.1,24.299999999999997,3,dry,api
2018-03-02,0.0,26.8,22.4,19.3,24.6,3,dry,api
2018-03-03,0.0,27.6,23.1,21.7,25.35,3,dry,api
2018-03-04,0.0,27.5,23.1,17.6,25.3,3,dry,api
2018-03-05,0.0,27.7,23.4,21.4,25.549999999999997,3,dry,api
2018-03-06,0.1,27.1,23.0,20.9,25.05,3,dry,api
2018-03-07,0.4,27.0,22.3,20.3,24.65,3,dry,api
2018-03-08,6.8,26.0,20.8,32.5,23.4,3,dry,api
2018-03-09,12.7,21.5,20.4,31.6,20.95,3,dry,api
2018-03-10,0.4,23.5,20.2,18.6,21.85,3,dry,api
2018-03-11,1.5,25.0,20.5,19.1,22.75,3,dry,api
2018-03-12,0.3,25.1,22.0,14.8,23.55,3,dry,api
2018-03-13,0.0,25.6,21.5,20.0,23.55,3,dry,api
2018-03-14,0.4,25.6,21.5,19.5,23.55,3,dry,api
2018-03-15,3.0,24.6,22.2,21.4,23.4,3,dry,api
2018-03-16,0.1,25.4,20.8,17.0,23.1,3,dry,api
2018-03-17,0.0,26.1,23.1,22.7,24.6,3,dry,api
2018-03-18,0.0,26.4,23.4,22.9,24.9,3,dry,api
2018-03-19,0.0,27.0,22.8,18.8,24.9,3,dry,api
2018-03-20,0.1,25.9,22.1,27.7,24.0,3,dry,api
2018-03-21,1.2,25.0,21.6,21.6,23.3,3,dry,api
2018-03-22,1.3,23.0,21.2,20.1,22.1,3,dry,api
2018-03-23,0.2,24.6,20.1,14.8,22.35,3,dry,api
2018-03-24,0.6,25.4,20.4,12.4,22.9,3,dry,api
2018-03-25,0.0,25.7,21.9,12.1,23.799999999999997,3,dry,api
2018-03-26,0.9,25.2,20.6,9.2,22.9,3,dry,api
2018-03-27,0.9,25.6,20.0,13.6,22.8,3,dry,api
2018-03-28,1.3,25.5,21.5,19.4,23.5,3,dry,api
2018-03-29,0.0,26.4,22.2,23.4,24.299999999999997,3,dry,api
2018-03-30,0.1,26.2,22.6,15.2,24.4,3,dry,api
2018-03-31,1.0,26.1,22.4,12.9,24.25,3,dry,api
2018-04-01,0.1,26.0,21.0,15.0,23.5,4,dry,api
2018-04-02,0.0,26.0,21.1,15.8,23.55,4,dry,api
2018-04-03,0.0,26.5,19.7,18.0,23.1,4,dry,api
2018-04-04,0.0,26.6,19.3,18.9,22.950000000000003,4,dry,api
2018-04-05,0.1,27.1,22.4,21.8,24.75,4,dry,api
2018-04-06,1.7,27.4,23.7,23.4,25.549999999999997,4,dry,api
2018-04-07,17.5,23.5,21.5,37.1,22.5,4,dry,api
2018-04-08,5.1,23.9,22.0,30.1,22.95,4,dry,api
2018-04-09,0.7,25.3,20.6,15.5,22.950000000000003,4,dry,api
2018-04-10,0.0,27.5,21.5,22.0,24.5,4,dry,api
2018-04-11,0.0,28.0,23.2,21.8,25.6,4,dry,api
2018-04-12,0.0,28.8,23.3,19.8,26.05,4,dry,api
2018-04-13,0.0,29.0,24.0,21.5,26.5,4,dry,api
2018-04-14,0.0,29.4,24.4,21.7,26.9,4,dry,api
2018-04-15,0.6,27.9,23.9,18.4,25.9,4,dry,api
2018-04-16,0.1,27.0,24.3,22.0,25.65,4,dry,api
2018-04-17,1.0,26.5,23.8,26.7,25.15,4,dry,api
2018-04-18,0.0,26.9,23.1,25.6,25.0,4,dry,api
2018-04-19,0.3,26.9,22.4,13.8,24.65,4,dry,api
2018-04-20,0.0,28.5,23.7,22.5,26.1,4,dry,api
2018-04-21,0.0,29.0,24.2,22.2,26.6,4,dry,api
2018-04-22,0.0,29.3,24.0,22.7,26.65,4,dry,api
2018-04-23,0.0,30.1,24.5,21.2,27.3,4,dry,api
2018-04-24,0.0,30.3,25.3,20.7,27.8,4,dry,api
2018-04-25,0.8,28.3,25.7,20.7,27.0,4,dry,api
2018-04-26,0.5,29.3,25.5,17.6,27.4,4,dry,api
2018-04-27,0.7,28.5,25.5,13.1,27.0,4,dry,api
2018-04-28,2.3,28.3,25.0,13.3,26.65,4,dry,api
2018-04-29,1.3,28.9,25.4,13.4,27.15,4,dry,api
2018-04-30,3.9,29.2,25.4,16.6,27.299999999999997,4,dry,api
2018-05-01,0.0,29.7,25.4,15.1,27.549999999999997,5,dry,api
2018-05-02,0.0,30.1,25.5,17.2,27.8,5,dry,api
2018-05-03,1.2,30.1,25.0,18.0,27.55,5,dry,api
2018-05-04,1.3,29.6,25.1,17.1,27.35,5,dry,api
2018-05-05,0.8,30.3,25.4,22.2,27.85,5,dry,api
2018-05-06,1.1,31.2,25.2,18.7,28.2,5,dry,api
2018-05-07,0.0,34.5,26.1,21.0,30.3,5,dry,api
2018-05-08,0.0,35.5,26.4,17.8,30.95,5,dry,api
2018-05-09,0.0,34.2,27.4,16.2,30.8,5,dry,api
2018-05-10,0.1,31.8,27.0,13.7,29.4,5,dry,api
2018-05-11,0.0,30.6,26.5,24.9,28.55,5,dry,api
2018-05-12,0.1,31.1,25.7,22.5,28.4,5,dry,api
2018-05-13,0.0,31.5,25.9,21.2,28.7,5,dry,api
2018-05-14,0.0,31.5,25.1,21.0,28.3,5,dry,api
2018-05-15,0.0,30.9,24.9,21.5,27.9,5,dry,api
2018-05-16,0.0,32.3,26.4,19.8,29.349999999999998,5,dry,api
2018-05-17,0.0,32.2,26.9,16.5,29.55,5,dry,api
2018-05-18,0.0,32.3,26.2,19.4,29.25,5,dry,api
2018-05-19,0.0,31.6,26.8,17.6,29.200000000000003,5,dry,api
2018-05-20,0.2,31.2,26.5,21.4,28.85,5,dry,api
2018-05-21,0.0,31.1,26.0,24.2,28.55,5,dry,api
2018-05-22,1.2,31.0,25.8,20.9,28.4,5,dry,api
2018-05-23,0.0,30.9,25.7,18.8,28.299999999999997,5,dry,api
2018-05-24,0.3,31.6,26.1,21.9,28.85,5,dry,api
2018-05-25,0.0,32.6,25.6,16.0,29.1,5,dry,api
2018-05-26,0.0,32.7,26.9,22.7,29.8,5,dry,api
2018-05-27,0.0,31.0,27.6,14.8,29.3,5,dry,api
2018-05-28,2.7,31.4,28.0,15.4,29.7,5,dry,api
2018-05-29,0.6,31.3,27.6,19.1,29.450000000000003,5,dry,api
2018-05-30,0.1,31.6,26.8,21.5,29.200000000000003,5,dry,api
2018-05-31,0.2,31.9,26.4,17.3,29.15,5,dry,api
2018-06-01,0.8,31.9,26.6,17.2,29.25,6,dry,api
2018-06-02,1.4,30.6,27.1,16.8,28.85,6,dry,api
2018-06-03,33.0,28.3,26.1,21.6,27.200000000000003,6,dry,api
2018-06-04,11.7,28.8,25.5,21.6,27.15,6,dry,api
2018-06-05,5.3,29.7,26.1,15.2,27.9,6,dry,api
2018-06-06,1.2,30.0,26.0,9.2,28.0,6,dry,api
2018-06-07,4.9,30.5,26.8,11.4,28.65,6,dry,api
2018-06-08,2.1,31.3,26.5,14.0,28.9,6,dry,api
2018-06-09,0.0,31.8,27.0,13.7,29.4,6,dry,api
2018-06-10,0.0,33.3,27.5,15.3,30.4,6,dry,api
2018-06-11,0.0,33.8,27.2,15.3,30.5,6,dry,api
2018-06-12,0.0,34.8,28.3,14.8,31.549999999999997,6,dry,api
2018-06-13,0.3,32.3,27.6,16.7,29.95,6,dry,api
2018-06-14,0.0,33.7,28.8,15.9,31.25,6,dry,api
2018-06-15,0.1,33.0,27.2,14.6,30.1,6,dry,api
2018-06-16,11.1,30.1,26.4,15.5,28.25,6,dry,api
2018-06-17,5.3,30.9,26.9,15.0,28.9,6,dry,api
2018-06-18,0.6,33.8,26.0,17.9,29.9,6,dry,api
2018-06-19,0.0,32.7,26.6,20.9,29.650000000000002,6,dry,api
2018-06-20,0.2,34.3,27.1,20.5,30.7,6,dry,api
2018-06-21,0.0,34.3,26.8,21.3,30.549999999999997,6,dry,api
2018-06-22,1.1,34.2,27.7,14.9,30.950000000000003,6,dry,api
2018-06-23,0.0,34.5,26.9,20.9,30.7,6,dry,api
2018-06-24,1.1,34.5,27.1,19.6,30.8,6,dry,api
2018-06-25,2.8,32.2,26.8,17.5,29.5,6,dry,api
2018-06-26,1.3,31.2,26.3,8.0,28.75,6,dry,api
2018-06-27,2.4,30.2,25.8,12.5,28.0,6,dry,api
2018-06-28,0.0,31.0,24.6,15.7,27.8,6,dry,api
2018-06-29,0.0,31.9,25.9,16.3,28.9,6,dry,api
2018-06-30,0.0,34.0,26.1,17.1,30.05,6,dry,api
2018-07-01,0.1,35.6,27.2,17.1,31.4,7,dry,api
2018-07-02,0.0,37.5,27.0,20.9,32.25,7,dry,api
2018-07-03,0.0,37.1,28.6,20.9,32.85,7,dry,api
2018-07-04,0.0,37.2,28.9,21.1,33.05,7,dry,api
2018-07-05,0.0,37.3,28.9,18.6,33.099999999999994,7,dry,api
2018-07-06,1.2,36.8,28.9,15.8,32.849999999999994,7,dry,api
2018-07-07,2.7,34.2,28.0,14.3,31.1,7,dry,api
2018-07-08,6.5,31.4,26.6,15.2,29.0,7,dry,api
2018-07-09,5.8,30.6,26.2,11.2,28.4,7,dry,api
2018-07-10,31.0,30.1,25.9,12.4,28.0,7,dry,api
2018-07-11,6.3,29.1,25.8,10.7,27.450000000000003,7,dry,api
2018-07-12,3.6,30.0,25.9,12.5,27.95,7,dry,api
2018-07-13,4.3,30.3,26.1,10.5,28.200000000000003,7,dry,api
2018-07-14,2.5,29.4,26.6,10.7,28.0,7,dry,api
2018-07-15,6.1,29.5,26.5,8.4,28.0,7,dry,api
2018-07-16,4.4,31.0,26.1,15.5,28.55,7,dry,api
2018-07-17,22.7,31.1,25.5,20.1,28.3,7,dry,api
2018-07-18,6.3,29.4,25.7,9.7,27.549999999999997,7,dry,api
2018-07-19,2.2,29.7,26.0,10.1,27.85,7,dry,api
2018-07-20,0.8,31.0,26.2,14.8,28.6,7,dry,api
2018-07-21,0.5,31.5,26.9,21.7,29.2,7,dry,api
2018-07-22,7.0,32.7,26.9,17.3,29.8,7,dry,api
2018-07-23,0.0,33.5,26.6,12.8,30.05,7,dry,api
2018-07-24,0.3,33.8,26.8,14.5,30.299999999999997,7,dry,api
2018-07-25,0.0,32.9,26.9,15.1,29.9,7,dry,api
2018-07-26,2.5,30.5,26.2,14.3,28.35,7,dry,api
2018-07-27,12.4,28.5,25.9,11.5,27.2,7,dry,api
2018-07-28,3.2,29.5,26.0,16.6,27.75,7,dry,api
2018-07-29,1.2,31.2,25.5,19.2,28.35,7,dry,api
2018-07-30,0.0,33.2,25.6,12.8,29.400000000000002,7,dry,api
2018-07-31,5.1,33.3,26.5,11.3,29.9,7,dry,api
2018-08-01,0.0,32.6,25.9,16.1,29.25,8,dry,api
2018-08-02,1.5,32.7,27.2,17.7,29.950000000000003,8,dry,api
2018-08-03,0.0,33.1,26.3,12.4,29.700000000000003,8,dry,api
2018-08-04,6.2,32.5,26.5,15.0,29.5,8,dry,api
2018-08-05,2.5,31.1,25.7,15.3,28.4,8,dry,api
2018-08-06,2.0,30.8,25.4,10.0,28.1,8,dry,api
2018-08-07,2.0,30.5,25.9,18.9,28.2,8,dry,api
2018-08-08,4.5,31.5,25.8,17.3,28.65,8,dry,api
2018-08-09,37.7,28.5,26.0,9.2,27.25,8,dry,api
2018-08-10,2.3,30.5,25.4,8.4,27.95,8,dry,api
2018-08-11,0.0,33.6,26.4,16.5,30.0,8,dry,api
2018-08-12,0.3,33.0,27.3,15.8,30.15,8,dry,api
2018-08-13,1.1,31.6,26.7,10.9,29.15,8,dry,api
2018-08-14,26.1,28.1,26.1,16.5,27.1,8,dry,api
2018-08-15,0.0,32.3,26.1,12.6,29.2,8,dry,api
2018-08-16,0.0,34.0,27.2,17.4,30.6,8,dry,api
2018-08-17,0.5,34.2,26.9,13.0,30.55,8,dry,api
2018-08-18,3.5,31.5,26.6,11.8,29.05,8,dry,api
2018-08-19,0.6,32.2,26.5,11.0,29.35,8,dry,api
2018-08-20,1.2,31.9,26.6,17.9,29.25,8,dry,api
2018-08-21,2.6,32.0,26.2,12.7,29.1,8,dry,api
2018-08-22,8.7,33.2,26.4,16.1,29.8,8,dry,api
2018-08-23,14.2,31.5,26.5,12.7,29.0,8,dry,api
2018-08-24,0.0,31.5,26.5,14.0,29.0,8,dry,api
2018-08-25,0.0,32.4,27.2,16.4,29.799999999999997,8,dry,api
2018-08-26,4.9,31.2,26.1,15.1,28.65,8,dry,api
2018-08-27,4.8,29.4,25.6,12.2,27.5,8,dry,api
2018-08-28,0.0,33.8,26.2,19.6,30.0,8,dry,api
2018-08-29,0.0,34.2,25.6,19.6,29.900000000000002,8,dry,api
2018-08-30,0.0,34.2,27.2,19.5,30.700000000000003,8,dry,api
2018-08-31,0.0,33.8,27.4,24.6,30.599999999999998,8,dry,api
2018-09-01,0.5,31.6,25.8,12.9,28.700000000000003,9,monsoon,api
2018-09-02,8.7,31.5,26.6,14.8,29.05,9,monsoon,api
2018-09-03,0.0,31.7,25.4,11.7,28.549999999999997,9,monsoon,api
2018-09-04,2.6,31.1,25.6,20.9,28.35,9,monsoon,api
2018-09-05,0.2,31.0,25.2,17.4,28.1,9,monsoon,api
2018-09-06,0.0,31.2,25.6,11.3,28.4,9,monsoon,api
2018-09-07,2.4,31.5,26.6,14.8,29.05,9,monsoon,api
2018-09-08,1.3,30.5,25.5,14.4,28.0,9,monsoon,api
2018-09-09,9.2,29.3,25.3,12.3,27.3,9,monsoon,api
2018-09-10,5.7,29.5,25.4,17.2,27.45,9,monsoon,api
2018-09-11,1.2,29.5,24.9,19.2,27.2,9,monsoon,api
2018-09-12,1.6,29.1,25.1,15.0,27.1,9,monsoon,api
2018-09-13,4.8,29.4,25.2,16.4,27.299999999999997,9,monsoon,api
2018-09-14,7.4,29.6,25.5,20.3,27.55,9,monsoon,api
2018-09-15,4.8,29.6,25.6,23.2,27.6,9,monsoon,api
2018-09-16,2.4,33.1,25.5,20.8,29.3,9,monsoon,api
2018-09-17,3.9,33.2,26.2,18.0,29.700000000000003,9,monsoon,api
2018-09-18,5.4,29.8,25.9,14.7,27.85,9,monsoon,api
2018-09-19,2.8,29.4,25.5,14.8,27.45,9,monsoon,api
2018-09-20,3.3,29.4,25.0,17.4,27.2,9,monsoon,api
